ID,Seller,Category,Locations,Price,Currency,Rooms,Area,Floor
2875258,Agentlik,Yeni tikili,"['Qara Qarayev m.', 'Nizami r.']",88000,AZN,2,60.0,3
2855289,Owner,Yeni tikili,['Xatai r.'],173000,AZN,4,210.0,17
2887613,Agentlik,Yeni tikili,['Sabail r.'],420000,AZN,7,360.0,5
2194028,Owner,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",590000,AZN,4,217.0,14
2127952,Owner,Yeni tikili,['Nasimi r.'],434000,AZN,3,155.0,16
2778212,Owner,Yeni tikili,"['Sabunchu r.', 'Nardaran q.']",290000,AZN,1,53.0,5
2885446,Agentlik,Yeni tikili,['Nasimi r.'],380000,AZN,4,158.0,12
2885443,Agentlik,Yeni tikili,['Nasimi r.'],156000,AZN,2,86.0,7
2885435,Agentlik,Kohna tikili,['Narimanov r.'],137000,AZN,3,70.0,2
2885434,Agentlik,Yeni tikili,"['Sabunchu r.', 'Bakixanov q.']",96000,AZN,3,92.0,15
2795245,Agentlik,Kohna tikili,"['Qara Qarayev m.', 'Nizami r.']",110000,AZN,2,60.0,4
2885426,Agentlik,Yeni tikili,['Nasimi r.'],285000,AZN,4,130.0,3
2885428,Agentlik,Kohna tikili,"['Yasamal r.', 'Yeni Yasamal q.']",79000,AZN,3,65.0,1
2885425,Owner,Kohna tikili,"['Nasimi r.', '4-cu mikrorayon q.']",87000,AZN,2,50.0,2
2885424,Agentlik,Yeni tikili,"['28 May m.', 'Nasimi r.']",230000,AZN,3,100.0,16
2885423,Agentlik,Yeni tikili,['Narimanov r.'],125000,AZN,2,54.0,15
2885422,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",88000,AZN,2,62.0,2
2836026,Agentlik,Kohna tikili,['Xatai r.'],88000,AZN,3,80.0,7
2846696,Agentlik,Yeni tikili,['Yasamal r.'],150000,AZN,2,80.0,9
2885409,Agentlik,Kohna tikili,"['Neftchilar m.', 'Nizami r.', '8-ci kilometr q.']",60700,AZN,1,34.0,3
2885408,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",143000,AZN,3,110.0,14
2885402,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.', 'Yasamal q.']",165000,AZN,2,92.0,9
2885400,Owner,Kohna tikili,"['Xalqlar Dostlugu m.', 'Suraxani r.', 'Yeni Gunashli q.']",56000,AZN,2,35.0,1
2885399,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",130000,AZN,3,107.0,14
2709803,Agentlik,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",136000,AZN,2,90.0,7
2885395,Owner,Kohna tikili,"['Ichari Shahar m.', 'Sabail r.']",180000,AZN,3,85.0,3
2885392,Owner,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '2-ci mikrorayon q.']",117000,AZN,2,52.0,1
2885242,Agentlik,Kohna tikili,"['Yasamal r.', 'Yeni Yasamal q.']",135000,AZN,5,115.0,5
2836217,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",230000,AZN,4,160.0,10
2118083,Owner,Yeni tikili,"['Ichari Shahar m.', 'Sabail r.']",729980,AZN,4,214.7,5
2889714,Owner,Kohna tikili,"['Qara Qarayev m.', 'Nizami r.']",109900,AZN,2,70.0,3
2915733,Owner,Yeni tikili,"['Yasamal r.', 'Yasamal q.']",215000,AZN,3,144.0,6
2904827,Owner,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yasamal q.']",244000,AZN,3,125.0,2
2885383,Agentlik,Yeni tikili,['Narimanov r.'],235000,AZN,4,157.0,8
2885376,Owner,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.', 'Hazi Aslanov q.']",159000,AZN,3,92.0,6
2885373,Owner,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.']",135000,AZN,3,80.0,12
2885372,Owner,Yeni tikili,"['Binaqadi r.', 'Bilacari q.']",75000,AZN,2,43.0,16
2885367,Owner,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.']",159000,AZN,3,92.0,6
2813081,Agentlik,Kohna tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",170000,AZN,3,85.0,6
2868834,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.']",127000,AZN,3,103.0,3
2878454,Agentlik,Yeni tikili,['Nizami r.'],265000,AZN,4,179.0,10
2832971,Agentlik,Yeni tikili,"['Qara Qarayev m.', 'Nizami r.']",280000,AZN,3,145.0,7
2712399,Agentlik,Yeni tikili,['Xatai r.'],200000,AZN,3,110.0,14
2646459,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.']",125000,AZN,2,88.0,5
2579991,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.']",89000,AZN,2,68.0,5
2794820,Agentlik,Yeni tikili,['Xatai r.'],78000,AZN,2,53.0,17
2879745,Agentlik,Yeni tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",129900,AZN,2,105.0,2
2877779,Agentlik,Yeni tikili,['Narimanov r.'],135000,AZN,2,77.0,12
2825525,Agentlik,Yeni tikili,['Xatai r.'],150000,AZN,2,64.0,3
2801926,Agentlik,Yeni tikili,['Yasamal r.'],128000,AZN,3,160.0,6
2630474,Agentlik,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",80000,AZN,2,64.0,17
2885356,Owner,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.']",102000,AZN,3,65.0,5
2885354,Owner,Yeni tikili,"['Nizami r.', '8-ci kilometr q.']",169800,AZN,3,115.0,12
2885353,Owner,Kohna tikili,"['Ahmadli m.', 'Xatai r.', 'Ahmadli q.']",72000,AZN,2,55.0,4
2885347,Owner,Yeni tikili,['Absheron r.'],63000,AZN,2,63.2,10
2728876,Agentlik,Kohna tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",180000,AZN,3,80.0,4
2729360,Agentlik,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '4-cu mikrorayon q.']",115000,AZN,2,60.0,17
2532965,Agentlik,Yeni tikili,"['Binaqadi r.', '7-ci mikrorayon q.']",68053,AZN,1,50.4,8
2536519,Agentlik,Yeni tikili,['Suraxani r.'],273700,AZN,2,100.0,3
2895948,Owner,Yeni tikili,"['Sabunchu r.', 'Nardaran q.']",243848,AZN,2,65.2,1
2665851,Agentlik,Yeni tikili,"['Binaqadi r.', '7-ci mikrorayon q.']",100000,AZN,2,80.0,4
2874089,Agentlik,Kohna tikili,"['Nasimi r.', '4-cu mikrorayon q.']",80000,AZN,2,58.0,5
2883030,Agentlik,Kohna tikili,"['Memar Acami m.', 'Nasimi r.', '4-cu mikrorayon q.']",90000,AZN,3,80.0,5
2878195,Agentlik,Yeni tikili,"['28 May m.', 'Nasimi r.']",118000,AZN,2,79.0,16
2885314,Owner,Yeni tikili,"['Nasimi r.', '3-cu mikrorayon q.']",145000,AZN,2,80.0,6
2885323,Owner,Yeni tikili,"['Absheron r.', 'Mehdiabad q.']",118000,AZN,3,115.0,8
2885311,Agentlik,Yeni tikili,['Narimanov r.'],259000,AZN,3,170.0,5
2885307,Owner,Kohna tikili,"['Shah Ismayil Xatai m.', 'Xatai r.', 'Ag shahar q.']",170000,AZN,3,85.0,6
2885303,Owner,Yeni tikili,"['8 Noyabr m.', 'Nasimi r.']",240000,AZN,3,130.0,16
2885304,Owner,Kohna tikili,['Narimanov r.'],94000,AZN,2,51.0,4
2885301,Owner,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.', 'Yasamal q.']",285000,AZN,3,150.0,6
2776376,Owner,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",180000,AZN,3,112.0,14
2727129,Agentlik,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '2-ci mikrorayon q.']",113000,AZN,2,55.0,12
2813205,Agentlik,Kohna tikili,"['Memar Acami m.', 'Nasimi r.', '4-cu mikrorayon q.']",90000,AZN,2,50.0,3
2885286,Owner,Kohna tikili,"['Xalqlar Dostlugu m.', 'Nizami r.', '8-ci kilometr q.']",95000,AZN,3,70.0,5
2885274,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",157000,AZN,3,109.0,15
2885272,Owner,Yeni tikili,"['Absheron r.', 'Masazir q.']",37000,AZN,1,56.6,3
2885263,Owner,Yeni tikili,"['Azadliq Prospekti m.', 'Binaqadi r.', '8-ci mikrorayon q.']",185000,AZN,2,94.0,3
2885262,Owner,Yeni tikili,"['Ahmadli m.', 'Xatai r.', 'Ahmadli q.']",90000,AZN,3,65.0,4
2885259,Agentlik,Yeni tikili,"['Xatai r.', 'Ahmadli q.']",98000,AZN,2,54.0,16
2885251,Owner,Kohna tikili,"['20 Yanvar m.', '8 Noyabr m.', 'Nasimi r.', '4-cu mikrorayon q.']",90000,AZN,2,60.0,4
2885244,Agentlik,Kohna tikili,['Narimanov r.'],77999,AZN,2,35.0,2
2885243,Agentlik,Kohna tikili,"['Yasamal r.', 'Yeni Yasamal q.']",76000,AZN,2,55.0,6
2885233,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yasamal q.']",265000,AZN,3,130.0,5
2836341,Agentlik,Kohna tikili,"['Memar Acami m.', 'Nasimi r.', '2-ci mikrorayon q.']",120000,AZN,3,80.0,4
2872952,Owner,Yeni tikili,['Binaqadi r.'],118400,AZN,2,80.0,7
2654890,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",329560,AZN,3,164.8,5
2788927,Owner,Yeni tikili,"['Nizami m.', 'Yasamal r.', 'Yasamal q.']",390000,AZN,3,170.0,15
2709522,Agentlik,Yeni tikili,"['Binaqadi r.', '7-ci mikrorayon q.']",63750,AZN,1,51.0,3
2836341,Agentlik,Kohna tikili,"['Memar Acami m.', 'Nasimi r.', '2-ci mikrorayon q.']",120000,AZN,3,80.0,4
2885224,Owner,Kohna tikili,"['Yasamal r.', 'Yeni Yasamal q.']",76000,AZN,2,55.0,6
2885223,Owner,Kohna tikili,"['Xalqlar Dostlugu m.', 'Xatai r.', 'Ahmadli q.']",160000,AZN,5,120.0,7
2885218,Agentlik,Kohna tikili,"['Nasimi m.', 'Binaqadi r.', '6-ci mikrorayon q.']",89000,AZN,2,55.0,2
2885217,Owner,Yeni tikili,['Absheron r.'],62000,AZN,2,57.0,3
2835316,Agentlik,Yeni tikili,"['Sabail r.', 'Bayil q.']",270400,AZN,3,169.0,3
2885215,Owner,Kohna tikili,"['Suraxani r.', 'Qarachuxur q.']",80000,AZN,2,30.1,8
2885214,Agentlik,Kohna tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yasamal q.']",71999,AZN,1,31.0,3
2885211,Owner,Kohna tikili,['Nasimi r.'],140000,AZN,2,60.0,4
2783976,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",294000,AZN,4,156.0,12
2836156,Agentlik,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '4-cu mikrorayon q.']",210000,AZN,4,166.0,11
2885206,Agentlik,Yeni tikili,['Nasimi r.'],238000,AZN,3,142.0,5
2885203,Owner,Yeni tikili,['Nasimi r.'],345000,AZN,4,158.0,12
2885201,Owner,Yeni tikili,['Narimanov r.'],325000,AZN,3,194.0,13
2885193,Agentlik,Yeni tikili,"['Sabail r.', 'Bayil q.']",120000,AZN,2,65.0,12
2885190,Agentlik,Kohna tikili,"['Nasimi r.', '4-cu mikrorayon q.']",64500,AZN,1,30.0,5
2885186,Agentlik,Yeni tikili,"['Binaqadi r.', '8-ci mikrorayon q.']",210000,AZN,3,100.0,12
2885185,Owner,Yeni tikili,['Absheron r.'],53000,AZN,2,63.0,10
2849626,Agentlik,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '4-cu mikrorayon q.']",370000,AZN,4,210.0,6
2885176,Agentlik,Yeni tikili,"['Sabail r.', 'Bayil q.']",214000,AZN,3,95.0,12
2885175,Agentlik,Yeni tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",125000,AZN,3,84.0,15
2885174,Owner,Kohna tikili,['Narimanov r.'],86500,AZN,2,44.0,1
2833005,Owner,Yeni tikili,"['Qara Qarayev m.', 'Nizami r.']",125000,AZN,3,82.0,8
2885172,Owner,Yeni tikili,"['Sabail r.', 'Badamdar q.']",200000,AZN,3,107.0,12
2788449,Owner,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '4-cu mikrorayon q.']",109000,AZN,3,57.0,15
2912267,Agentlik,Yeni tikili,['Nasimi r.'],950240,AZN,4,237.6,6
2788927,Owner,Yeni tikili,"['Nizami m.', 'Yasamal r.', 'Yasamal q.']",390000,AZN,3,170.0,15
2837171,Owner,Yeni tikili,['Sabail r.'],207000,AZN,3,130.0,10
2832822,Owner,Yeni tikili,"['Neftchilar m.', 'Nizami r.']",115000,AZN,2,60.0,11
2783235,Agentlik,Kohna tikili,"['Sabunchu r.', 'Bakixanov q.']",122000,AZN,4,100.0,2
2647108,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",235000,AZN,4,145.0,15
2885168,Owner,Kohna tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yasamal q.']",160000,AZN,2,70.0,6
2885165,Agentlik,Kohna tikili,"['Ganclik m.', 'Narimanov r.']",91000,AZN,2,50.0,4
2885164,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",262000,AZN,3,185.0,10
2885163,Agentlik,Kohna tikili,"['Yasamal r.', 'Yeni Yasamal q.']",121000,AZN,3,82.0,9
2885161,Agentlik,Yeni tikili,['Xatai r.'],115000,AZN,3,88.0,13
2871299,Agentlik,Kohna tikili,['Narimanov r.'],109000,AZN,2,70.0,3
2885159,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",385000,AZN,3,155.0,6
2885158,Agentlik,Kohna tikili,"['Yasamal r.', 'Yasamal q.']",64500,AZN,1,33.0,1
2885155,Agentlik,Kohna tikili,['Xatai r.'],78000,AZN,2,78.0,2
2885157,Owner,Kohna tikili,"['Ahmadli m.', 'Xatai r.', 'Ahmadli q.']",155000,AZN,5,120.0,9
2885156,Agentlik,Yeni tikili,"['Xatai r.', 'Ag shahar q.']",255000,AZN,3,123.0,7
2869279,Owner,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",435000,AZN,5,221.0,22
2885152,Agentlik,Kohna tikili,"['Ahmadli m.', 'Xatai r.']",114000,AZN,3,95.0,6
2598341,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",249000,AZN,3,135.0,10
2885141,Agentlik,Kohna tikili,"['Yasamal r.', 'Yasamal q.']",72000,AZN,2,30.0,5
2885140,Owner,Kohna tikili,"['Sabail r.', 'Badamdar q.']",132000,AZN,4,100.0,5
2885138,Owner,Yeni tikili,['Nasimi r.'],570000,AZN,5,250.0,10
2885137,Agentlik,Yeni tikili,"['Azadliq Prospekti m.', 'Binaqadi r.']",195000,AZN,3,90.0,16
2885136,Agentlik,Kohna tikili,"['Xatai r.', 'Ahmadli q.']",110000,AZN,3,75.0,3
2536241,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",205000,AZN,3,107.0,13
2885135,Agentlik,Kohna tikili,"['Ganclik m.', 'Narimanov r.']",92000,AZN,3,55.0,5
2897195,Owner,Yeni tikili,['Nasimi r.'],123750,AZN,2,75.0,7
2877725,Owner,Yeni tikili,['Narimanov r.'],360000,AZN,3,167.0,15
2786412,Owner,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",305000,AZN,5,195.5,9
2822355,Agentlik,Yeni tikili,['Nasimi r.'],133100,AZN,2,60.5,3
2836114,Agentlik,Yeni tikili,['Nasimi r.'],313000,AZN,3,165.0,7
2885132,Owner,Kohna tikili,"['Suraxani r.', 'Qarachuxur q.']",122000,AZN,5,120.0,2
2781817,Agentlik,Yeni tikili,['Nasimi r.'],1530000,AZN,5,287.0,12
2821888,Owner,Yeni tikili,['Yasamal r.'],435000,AZN,3,138.0,15
2885122,Owner,Yeni tikili,"['Yasamal r.', 'Yasamal q.']",130000,AZN,3,74.0,6
2885118,Agentlik,Kohna tikili,"['20 Yanvar m.', 'Memar Acami m.', 'Nasimi r.', '5-ci mikrorayon q.']",67000,AZN,2,40.0,2
2885112,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",113000,AZN,3,115.0,8
2606807,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",155000,AZN,2,81.0,5
2885098,Agentlik,Yeni tikili,['Yasamal r.'],93000,AZN,2,62.0,6
2641880,Agentlik,Kohna tikili,"['Ichari Shahar m.', 'Sabail r.']",750000,AZN,6,300.0,2
2885094,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",155000,AZN,3,125.0,8
2515559,Agentlik,Yeni tikili,['Yasamal r.'],912000,AZN,5,380.0,19
2790380,Agentlik,Yeni tikili,"['8 Noyabr m.', 'Nasimi r.']",400000,AZN,4,216.0,11
2885089,Owner,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",166000,AZN,2,82.0,9
2885086,Agentlik,Yeni tikili,['Xatai r.'],137000,AZN,3,115.0,16
2885080,Agentlik,Yeni tikili,['Narimanov r.'],117500,AZN,2,67.0,2
2885079,Owner,Kohna tikili,"['28 May m.', 'Sahil m.', 'Sabail r.']",298000,AZN,4,100.0,5
2832318,Agentlik,Yeni tikili,['Narimanov r.'],90000,AZN,1,55.0,7
2885073,Owner,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",152000,AZN,2,91.0,19
2885070,Agentlik,Yeni tikili,"['Xalqlar Dostlugu m.', 'Nizami r.']",156000,AZN,3,120.0,8
2885069,Owner,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",320000,AZN,4,210.0,14
2885068,Agentlik,Yeni tikili,"['Ahmadli m.', 'Xatai r.']",128000,AZN,3,69.0,3
2835984,Agentlik,Yeni tikili,['Narimanov r.'],188000,AZN,3,100.0,7
2836001,Agentlik,Yeni tikili,['Narimanov r.'],276000,AZN,3,150.0,8
2908028,Agentlik,Yeni tikili,"['Ahmadli m.', 'Xatai r.']",220000,AZN,4,134.0,9
2379128,Owner,Kohna tikili,"['Sahil m.', 'Nasimi r.']",220000,AZN,3,59.8,3
1996017,Owner,Yeni tikili,['Nasimi r.'],495000,AZN,4,200.0,12
2909469,Owner,Yeni tikili,"['Darnagul m.', 'Narimanov r.']",116000,AZN,2,86.0,7
2835989,Agentlik,Yeni tikili,['Sabail r.'],135000,AZN,2,80.0,10
2885065,Agentlik,Yeni tikili,['Narimanov r.'],398000,AZN,4,240.0,11
2885064,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",260000,AZN,4,140.0,3
2885063,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.', 'Yasamal q.']",176900,AZN,3,90.0,8
2774099,Agentlik,Kohna tikili,"['Azadliq Prospekti m.', 'Binaqadi r.']",118000,AZN,2,50.0,3
2885060,Owner,Kohna tikili,"['Ichari Shahar m.', 'Sabail r.']",165000,AZN,2,90.0,1
2885059,Agentlik,Yeni tikili,['Nasimi r.'],115000,AZN,2,70.0,9
2885057,Agentlik,Kohna tikili,"['Nariman Narimanov m.', 'Narimanov r.']",136999,AZN,3,86.0,5
2885053,Agentlik,Yeni tikili,['Xatai r.'],148000,AZN,3,88.0,5
2885051,Agentlik,Yeni tikili,"['Memar Acami m.', '20 Yanvar m.', 'Nasimi r.']",162000,AZN,3,100.0,13
2771566,Agentlik,Yeni tikili,['Nasimi r.'],215000,AZN,3,155.0,11
2885049,Owner,Kohna tikili,"['Sabunchu r.', 'Bakixanov q.']",140000,AZN,5,120.0,5
2834565,Agentlik,Kohna tikili,"['8 Noyabr m.', 'Nasimi r.']",150000,AZN,4,85.0,3
2834570,Agentlik,Kohna tikili,['Narimanov r.'],110000,AZN,3,65.0,4
2793187,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",215000,AZN,2,84.0,11
2885043,Owner,Yeni tikili,['Narimanov r.'],112000,AZN,2,55.0,4
2782867,Agentlik,Yeni tikili,"['Azadliq Prospekti m.', 'Nasimi r.']",290000,AZN,3,185.5,15
2777822,Agentlik,Yeni tikili,"['Neftchilar m.', 'Nizami r.']",95000,AZN,2,65.0,9
2885039,Agentlik,Yeni tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",125000,AZN,3,83.0,16
2835612,Agentlik,Kohna tikili,['Binaqadi r.'],180000,AZN,3,163.0,2
2885036,Agentlik,Yeni tikili,['Narimanov r.'],120600,AZN,1,68.0,12
2885033,Agentlik,Yeni tikili,"['Ganclik m.', 'Narimanov r.']",309000,AZN,3,147.0,4
2885032,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.']",233000,AZN,3,120.0,8
2835640,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.', 'Hazi Aslanov q.']",150000,AZN,3,82.0,11
2329048,Agentlik,Yeni tikili,['Xatai r.'],215000,AZN,2,103.0,5
2908401,Agentlik,Yeni tikili,['Narimanov r.'],235000,AZN,3,165.0,18
2862463,Owner,Yeni tikili,"['Binaqadi r.', 'Xutor q.']",115000,AZN,2,95.0,11
2916381,Owner,Yeni tikili,"['28 May m.', 'Nasimi r.']",169000,AZN,3,85.0,16
2885026,Agentlik,Kohna tikili,['Binaqadi r.'],116000,AZN,3,80.0,3
2885025,Agentlik,Yeni tikili,['Binaqadi r.'],127000,AZN,2,100.0,14
2835745,Agentlik,Kohna tikili,"['Xatai r.', 'Ahmadli q.']",95000,AZN,2,60.0,5
2669378,Agentlik,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",145000,AZN,3,100.0,6
2885024,Owner,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",290000,AZN,3,138.6,9
2885022,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.', 'Yasamal q.']",174999,AZN,2,95.0,8
2885018,Agentlik,Kohna tikili,"['Ganclik m.', 'Narimanov r.']",83000,AZN,1,40.0,4
2860847,Agentlik,Yeni tikili,['Xatai r.'],119000,AZN,2,62.0,2
2885003,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",138000,AZN,2,85.0,18
2773717,Agentlik,Yeni tikili,"['Memar Acami m.', 'Binaqadi r.']",98000,AZN,2,55.0,3
2885010,Agentlik,Kohna tikili,"['Yasamal r.', 'Yasamal q.']",109999,AZN,2,65.0,5
2885008,Agentlik,Yeni tikili,"['Qara Qarayev m.', 'Nizami r.']",75900,AZN,1,45.0,3
2764690,Agentlik,Yeni tikili,"['Azadliq Prospekti m.', 'Binaqadi r.', '7-ci mikrorayon q.']",92000,AZN,1,70.0,4
2885005,Agentlik,Yeni tikili,['Xatai r.'],312800,AZN,3,136.0,3
2624468,Agentlik,Kohna tikili,"['Yasamal r.', 'Yeni Yasamal q.']",125000,AZN,3,90.0,6
2636802,Agentlik,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",78000,AZN,2,55.0,7
2885002,Agentlik,Yeni tikili,"['28 May m.', 'Nasimi r.']",619000,AZN,5,280.0,18
2885001,Agentlik,Yeni tikili,"['Qara Qarayev m.', 'Nizami r.']",110000,AZN,3,62.0,3
2832868,Agentlik,Yeni tikili,"['8 Noyabr m.', 'Nasimi r.']",164000,AZN,2,68.0,5
2885000,Agentlik,Kohna tikili,['Nasimi r.'],124900,AZN,3,74.0,8
2848057,Agentlik,Yeni tikili,['Xatai r.'],90000,AZN,2,63.0,11
2884999,Agentlik,Yeni tikili,['Nasimi r.'],260000,AZN,3,158.0,15
2884994,Agentlik,Kohna tikili,"['Qara Qarayev m.', 'Nizami r.', '8-ci kilometr q.']",112000,AZN,3,82.0,6
2820330,Agentlik,Yeni tikili,['Nizami r.'],45000,AZN,2,74.0,1
2328995,Agentlik,Yeni tikili,['Xatai r.'],203000,AZN,3,101.0,3
2812357,Owner,Yeni tikili,['Sabail r.'],295000,AZN,3,127.0,9
2903942,Owner,Yeni tikili,"['Nizami r.', '8-ci kilometr q.']",120000,AZN,2,94.0,6
2884908,Owner,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",175500,AZN,3,90.0,16
2884989,Owner,Kohna tikili,['Narimanov r.'],144000,AZN,3,78.0,2
2783150,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",175000,AZN,3,109.0,13
2884987,Agentlik,Yeni tikili,"['Xatai r.', 'Ahmadli q.']",86500,AZN,2,71.0,5
2884985,Agentlik,Yeni tikili,['Yasamal r.'],482000,AZN,4,205.0,10
2884983,Owner,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",332000,AZN,3,126.0,19
2884984,Agentlik,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",118000,AZN,2,87.5,16
2884977,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",270000,AZN,3,105.0,9
2884972,Agentlik,Kohna tikili,['Yasamal r.'],69000,AZN,2,40.0,2
2884971,Agentlik,Yeni tikili,"['Binaqadi r.', '6-ci mikrorayon q.']",115000,AZN,2,72.0,17
2884969,Agentlik,Kohna tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",183000,AZN,4,95.0,3
2884967,Agentlik,Yeni tikili,"['28 May m.', 'Nasimi r.']",570000,AZN,5,250.0,10
2884966,Agentlik,Yeni tikili,['Narimanov r.'],380000,AZN,4,164.0,12
2884965,Owner,Yeni tikili,['Narimanov r.'],209000,AZN,3,139.5,14
2882338,Agentlik,Kohna tikili,"['Azadliq Prospekti m.', 'Binaqadi r.', '8-ci mikrorayon q.']",125000,AZN,3,80.0,7
2884950,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.']",123000,AZN,2,78.0,13
2884949,Owner,Kohna tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",110000,AZN,2,56.0,5
2662089,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",66700,AZN,1,58.0,18
2662304,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",87400,AZN,1,76.0,18
2884944,Agentlik,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '4-cu mikrorayon q.']",175000,AZN,3,105.0,4
2884938,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",260000,AZN,3,130.0,3
2884933,Owner,Yeni tikili,['Xatai r.'],96000,AZN,2,120.0,7
2884932,Owner,Yeni tikili,"['Neftchilar m.', 'Nizami r.']",125000,AZN,2,81.0,14
2884931,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",460000,AZN,4,194.0,15
2783155,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",268000,AZN,4,150.0,5
2914704,Agentlik,Yeni tikili,"['Azadliq Prospekti m.', 'Binaqadi r.', '7-ci mikrorayon q.']",79000,AZN,2,50.0,5
2883239,Owner,Yeni tikili,"['Yasamal r.', 'Yasamal q.']",300000,AZN,3,115.0,5
2895007,Agentlik,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '5-ci mikrorayon q.']",83230,AZN,1,57.4,2
2908467,Owner,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '5-ci mikrorayon q.']",280000,AZN,4,170.0,4
2821664,Agentlik,Kohna tikili,['Narimanov r.'],106000,AZN,3,75.0,5
2835610,Agentlik,Yeni tikili,['Nasimi r.'],259000,AZN,3,140.0,10
